date,scope,period,rainfall_accum_mm,spi,spi_status,source
2020-10-01,carbon_project_zone,SPI-6,1331.0065,0.6515,normal,CHIRPS v2 Final
2021-10-01,carbon_project_zone,SPI-6,1706.6033,1.3203,wet,CHIRPS v2 Final
2022-10-01,carbon_project_zone,SPI-6,1855.5217,1.5591,very_wet,CHIRPS v2 Final
2023-10-01,carbon_project_zone,SPI-6,716.9325,-0.7885,normal,CHIRPS v2 Final
2024-10-01,carbon_project_zone,SPI-6,1122.9208,0.2261,normal,CHIRPS v2 Final
2025-10-01,carbon_project_zone,SPI-6,1605.7199,1.1509,wet,CHIRPS v2 Final
1981-11-01,carbon_project_zone,SPI-6,1025.1056,-0.0126,normal,CHIRPS v2 Final
1982-11-01,carbon_project_zone,SPI-6,415.4625,-1.9607,severe_drought,CHIRPS v2 Final
1983-11-01,carbon_project_zone,SPI-6,1049.0643,0.0448,normal,CHIRPS v2 Final
1984-11-01,carbon_project_zone,SPI-6,1134.8572,0.2435,normal,CHIRPS v2 Final
1985-11-01,carbon_project_zone,SPI-6,1387.4489,0.7762,normal,CHIRPS v2 Final
1986-11-01,carbon_project_zone,SPI-6,1362.9684,0.7275,normal,CHIRPS v2 Final
1987-11-01,carbon_project_zone,SPI-6,635.2427,-1.1111,moderate_dry,CHIRPS v2 Final
1988-11-01,carbon_project_zone,SPI-6,1507.1677,1.0066,wet,CHIRPS v2 Final
1989-11-01,carbon_project_zone,SPI-6,1377.4555,0.7564,normal,CHIRPS v2 Final
1990-11-01,carbon_project_zone,SPI-6,743.5852,-0.7677,normal,CHIRPS v2 Final
1991-11-01,carbon_project_zone,SPI-6,464.3477,-1.7481,severe_drought,CHIRPS v2 Final
1992-11-01,carbon_project_zone,SPI-6,1159.7598,0.2993,normal,CHIRPS v2 Final
1993-11-01,carbon_project_zone,SPI-6,1052.7700,0.0536,normal,CHIRPS v2 Final
1994-11-01,carbon_project_zone,SPI-6,758.6950,-0.7226,normal,CHIRPS v2 Final
1995-11-01,carbon_project_zone,SPI-6,1124.7541,0.2207,normal,CHIRPS v2 Final
1996-11-01,carbon_project_zone,SPI-6,1378.4786,0.7584,normal,CHIRPS v2 Final
1997-11-01,carbon_project_zone,SPI-6,372.6600,-2.1622,extreme_drought,CHIRPS v2 Final
1998-11-01,carbon_project_zone,SPI-6,1664.4539,1.2918,wet,CHIRPS v2 Final
1999-11-01,carbon_project_zone,SPI-6,1385.4937,0.7723,normal,CHIRPS v2 Final
2000-11-01,carbon_project_zone,SPI-6,1355.2288,0.7120,normal,CHIRPS v2 Final
2001-11-01,carbon_project_zone,SPI-6,1199.4693,0.3867,normal,CHIRPS v2 Final
2002-11-01,carbon_project_zone,SPI-6,666.6950,-1.0075,moderate_dry,CHIRPS v2 Final
2003-11-01,carbon_project_zone,SPI-6,909.4723,-0.3032,normal,CHIRPS v2 Final
2004-11-01,carbon_project_zone,SPI-6,620.6794,-1.1603,moderate_dry,CHIRPS v2 Final
2005-11-01,carbon_project_zone,SPI-6,984.8969,-0.1111,normal,CHIRPS v2 Final
2006-11-01,carbon_project_zone,SPI-6,662.5634,-1.0209,moderate_dry,CHIRPS v2 Final
2007-11-01,carbon_project_zone,SPI-6,1235.7347,0.4648,normal,CHIRPS v2 Final
2008-11-01,carbon_project_zone,SPI-6,1452.4611,0.9028,normal,CHIRPS v2 Final
2009-11-01,carbon_project_zone,SPI-6,830.1229,-0.5175,normal,CHIRPS v2 Final
2010-11-01,carbon_project_zone,SPI-6,2307.2353,2.3057,extremely_wet,CHIRPS v2 Final
2011-11-01,carbon_project_zone,SPI-6,1111.5876,0.1906,normal,CHIRPS v2 Final
2012-11-01,carbon_project_zone,SPI-6,936.9366,-0.2321,normal,CHIRPS v2 Final
2013-11-01,carbon_project_zone,SPI-6,1004.4940,-0.0627,normal,CHIRPS v2 Final
2014-11-01,carbon_project_zone,SPI-6,744.4575,-0.7651,normal,CHIRPS v2 Final
2015-11-01,carbon_project_zone,SPI-6,393.5939,-2.0617,extreme_drought,CHIRPS v2 Final
2016-11-01,carbon_project_zone,SPI-6,1467.5449,0.9317,normal,CHIRPS v2 Final
2017-11-01,carbon_project_zone,SPI-6,1206.2696,0.4015,normal,CHIRPS v2 Final
2018-11-01,carbon_project_zone,SPI-6,777.4211,-0.6676,normal,CHIRPS v2 Final
2019-11-01,carbon_project_zone,SPI-6,585.8974,-1.2811,moderate_dry,CHIRPS v2 Final
2020-11-01,carbon_project_zone,SPI-6,1310.4329,0.6211,normal,CHIRPS v2 Final
2021-11-01,carbon_project_zone,SPI-6,1701.5996,1.3566,wet,CHIRPS v2 Final
2022-11-01,carbon_project_zone,SPI-6,1861.9972,1.6265,very_wet,CHIRPS v2 Final
2023-11-01,carbon_project_zone,SPI-6,840.2127,-0.4895,normal,CHIRPS v2 Final
2024-11-01,carbon_project_zone,SPI-6,1116.3131,0.2014,normal,CHIRPS v2 Final
2025-11-01,carbon_project_zone,SPI-6,1593.0909,1.1646,wet,CHIRPS v2 Final
1981-12-01,carbon_project_zone,SPI-6,1125.1188,-0.0975,normal,CHIRPS v2 Final
1982-12-01,carbon_project_zone,SPI-6,625.6615,-1.8221,severe_drought,CHIRPS v2 Final
1983-12-01,carbon_project_zone,SPI-6,1161.8053,0.0065,normal,CHIRPS v2 Final
1984-12-01,carbon_project_zone,SPI-6,1404.3445,0.6440,normal,CHIRPS v2 Final
1985-12-01,carbon_project_zone,SPI-6,1459.1047,0.7777,normal,CHIRPS v2 Final
1986-12-01,carbon_project_zone,SPI-6,1252.8309,0.2552,normal,CHIRPS v2 Final
1987-12-01,carbon_project_zone,SPI-6,791.9178,-1.1673,moderate_dry,CHIRPS v2 Final
1988-12-01,carbon_project_zone,SPI-6,1672.1141,1.2685,wet,CHIRPS v2 Final
1989-12-01,carbon_project_zone,SPI-6,1429.4753,0.7057,normal,CHIRPS v2 Final
1990-12-01,carbon_project_zone,SPI-6,977.2407,-0.5412,normal,CHIRPS v2 Final
1991-12-01,carbon_project_zone,SPI-6,755.5883,-1.3016,moderate_dry,CHIRPS v2 Final
1992-12-01,carbon_project_zone,SPI-6,1352.0597,0.5131,normal,CHIRPS v2 Final
1993-12-01,carbon_project_zone,SPI-6,1007.2974,-0.4475,normal,CHIRPS v2 Final
1994-12-01,carbon_project_zone,SPI-6,825.8537,-1.0456,moderate_dry,CHIRPS v2 Final
1995-12-01,carbon_project_zone,SPI-6,1155.0763,-0.0124,normal,CHIRPS v2 Final
1996-12-01,carbon_project_zone,SPI-6,1425.2606,0.6954,normal,CHIRPS v2 Final
1997-12-01,carbon_project_zone,SPI-6,644.0771,-1.7440,severe_drought,CHIRPS v2 Final
1998-12-01,carbon_project_zone,SPI-6,1551.8226,0.9967,normal,CHIRPS v2 Final
1999-12-01,carbon_project_zone,SPI-6,1519.8444,0.9221,normal,CHIRPS v2 Final
2000-12-01,carbon_project_zone,SPI-6,1393.9178,0.6181,normal,CHIRPS v2 Final
2001-12-01,carbon_project_zone,SPI-6,1275.9801,0.3166,normal,CHIRPS v2 Final
2002-12-01,carbon_project_zone,SPI-6,718.7744,-1.4423,moderate_dry,CHIRPS v2 Final
2003-12-01,carbon_project_zone,SPI-6,1270.8320,0.3030,normal,CHIRPS v2 Final
2004-12-01,carbon_project_zone,SPI-6,825.1013,-1.0483,moderate_dry,CHIRPS v2 Final
2005-12-01,carbon_project_zone,SPI-6,1107.4755,-0.1483,normal,CHIRPS v2 Final
2006-12-01,carbon_project_zone,SPI-6,698.5929,-1.5215,severe_drought,CHIRPS v2 Final
2007-12-01,carbon_project_zone,SPI-6,1265.5196,0.2890,normal,CHIRPS v2 Final
2008-12-01,carbon_project_zone,SPI-6,1619.7243,1.1517,wet,CHIRPS v2 Final
2009-12-01,carbon_project_zone,SPI-6,983.2137,-0.5225,normal,CHIRPS v2 Final
2010-12-01,carbon_project_zone,SPI-6,2195.8292,2.3239,extremely_wet,CHIRPS v2 Final
2011-12-01,carbon_project_zone,SPI-6,1542.4673,0.9750,normal,CHIRPS v2 Final
2012-12-01,carbon_project_zone,SPI-6,1205.0778,0.1263,normal,CHIRPS v2 Final
2013-12-01,carbon_project_zone,SPI-6,1154.4286,-0.0142,normal,CHIRPS v2 Final
2014-12-01,carbon_project_zone,SPI-6,786.1548,-1.1883,moderate_dry,CHIRPS v2 Final
2015-12-01,carbon_project_zone,SPI-6,727.2043,-1.4096,moderate_dry,CHIRPS v2 Final
2016-12-01,carbon_project_zone,SPI-6,1511.9471,0.9036,normal,CHIRPS v2 Final
2017-12-01,carbon_project_zone,SPI-6,1222.1612,0.1728,normal,CHIRPS v2 Final
2018-12-01,carbon_project_zone,SPI-6,897.4378,-0.7999,normal,CHIRPS v2 Final
2019-12-01,carbon_project_zone,SPI-6,643.9039,-1.7447,severe_drought,CHIRPS v2 Final
2020-12-01,carbon_project_zone,SPI-6,1379.2391,0.5816,normal,CHIRPS v2 Final
2021-12-01,carbon_project_zone,SPI-6,1670.0506,1.2639,wet,CHIRPS v2 Final
2022-12-01,carbon_project_zone,SPI-6,1742.0769,1.4208,wet,CHIRPS v2 Final
2023-12-01,carbon_project_zone,SPI-6,934.8235,-0.6769,normal,CHIRPS v2 Final
2024-12-01,carbon_project_zone,SPI-6,1223.5188,0.1765,normal,CHIRPS v2 Final
2025-12-01,carbon_project_zone,SPI-6,1686.8117,1.3008,wet,CHIRPS v2 Final
1982-01-01,project_area,SPI-6,1182.9167,-0.3697,normal,CHIRPS v2 Final
1983-01-01,project_area,SPI-6,820.1692,-1.8475,severe_drought,CHIRPS v2 Final
1984-01-01,project_area,SPI-6,1296.0255,0.0267,normal,CHIRPS v2 Final
1985-01-01,project_area,SPI-6,1428.5216,0.4628,normal,CHIRPS v2 Final
1986-01-01,project_area,SPI-6,1232.7280,-0.1921,normal,CHIRPS v2 Final
1987-01-01,project_area,SPI-6,1415.6486,0.4217,normal,CHIRPS v2 Final
1988-01-01,project_area,SPI-6,1016.9667,-1.0006,moderate_dry,CHIRPS v2 Final
1989-01-01,project_area,SPI-6,1870.2749,1.7483,very_wet,CHIRPS v2 Final
1990-01-01,project_area,SPI-6,1466.4550,0.5827,normal,CHIRPS v2 Final
1991-01-01,project_area,SPI-6,1135.9997,-0.5417,normal,CHIRPS v2 Final
1992-01-01,project_area,SPI-6,1004.6078,-1.0503,moderate_dry,CHIRPS v2 Final
1993-01-01,project_area,SPI-6,1409.8801,0.4031,normal,CHIRPS v2 Final
1994-01-01,project_area,SPI-6,1195.2077,-0.3254,normal,CHIRPS v2 Final
1995-01-01,project_area,SPI-6,1157.0189,-0.4641,normal,CHIRPS v2 Final
1996-01-01,project_area,SPI-6,1285.9727,-0.0075,normal,CHIRPS v2 Final
1997-01-01,project_area,SPI-6,1569.9095,0.8996,normal,CHIRPS v2 Final
1998-01-01,project_area,SPI-6,791.5602,-1.9820,severe_drought,CHIRPS v2 Final
1999-01-01,project_area,SPI-6,1594.6976,0.9735,normal,CHIRPS v2 Final
2000-01-01,project_area,SPI-6,1653.1376,1.1447,wet,CHIRPS v2 Final
2001-01-01,project_area,SPI-6,1520.7953,0.7509,normal,CHIRPS v2 Final
2002-01-01,project_area,SPI-6,1367.8658,0.2667,normal,CHIRPS v2 Final
2003-01-01,project_area,SPI-6,1003.6028,-1.0543,moderate_dry,CHIRPS v2 Final
2004-01-01,project_area,SPI-6,1556.4835,0.8592,normal,CHIRPS v2 Final
2005-01-01,project_area,SPI-6,824.8184,-1.8260,severe_drought,CHIRPS v2 Final
2006-01-01,project_area,SPI-6,1273.7937,-0.0493,normal,CHIRPS v2 Final
2007-01-01,project_area,SPI-6,864.0521,-1.6474,severe_drought,CHIRPS v2 Final
2008-01-01,project_area,SPI-6,1216.6150,-0.2490,normal,CHIRPS v2 Final
2009-01-01,project_area,SPI-6,1715.5903,1.3233,wet,CHIRPS v2 Final
2010-01-01,project_area,SPI-6,1238.0465,-0.1735,normal,CHIRPS v2 Final
2011-01-01,project_area,SPI-6,2062.8686,2.2468,extremely_wet,CHIRPS v2 Final
2012-01-01,project_area,SPI-6,1670.4711,1.1947,wet,CHIRPS v2 Final
2013-01-01,project_area,SPI-6,1229.0688,-0.2050,normal,CHIRPS v2 Final
2014-01-01,project_area,SPI-6,1122.6973,-0.5913,normal,CHIRPS v2 Final
2015-01-01,project_area,SPI-6,983.2444,-1.1372,moderate_dry,CHIRPS v2 Final
2016-01-01,project_area,SPI-6,1023.2285,-0.9756,normal,CHIRPS v2 Final
2017-01-01,project_area,SPI-6,1602.8305,0.9975,normal,CHIRPS v2 Final
2018-01-01,project_area,SPI-6,1294.2251,0.0206,normal,CHIRPS v2 Final
2019-01-01,project_area,SPI-6,1143.7497,-0.5129,normal,CHIRPS v2 Final
2020-01-01,project_area,SPI-6,968.9942,-1.1959,moderate_dry,CHIRPS v2 Final
2021-01-01,project_area,SPI-6,1436.4300,0.4880,normal,CHIRPS v2 Final
2022-01-01,project_area,SPI-6,1785.5503,1.5185,very_wet,CHIRPS v2 Final
2023-01-01,project_area,SPI-6,1678.6941,1.2183,wet,CHIRPS v2 Final
2024-01-01,project_area,SPI-6,1123.5167,-0.5882,normal,CHIRPS v2 Final
2025-01-01,project_area,SPI-6,1421.1554,0.4393,normal,CHIRPS v2 Final
1982-02-01,project_area,SPI-6,1394.1519,-0.2886,normal,CHIRPS v2 Final
1983-02-01,project_area,SPI-6,1129.5491,-1.5444,severe_drought,CHIRPS v2 Final
1984-02-01,project_area,SPI-6,1389.8119,-0.3079,normal,CHIRPS v2 Final
1985-02-01,project_area,SPI-6,1605.7750,0.6047,normal,CHIRPS v2 Final
1986-02-01,project_area,SPI-6,1359.8049,-0.4420,normal,CHIRPS v2 Final
1987-02-01,project_area,SPI-6,1634.6145,0.7203,normal,CHIRPS v2 Final
1988-02-01,project_area,SPI-6,1209.3925,-1.1462,moderate_dry,CHIRPS v2 Final
1989-02-01,project_area,SPI-6,1815.4530,1.4159,wet,CHIRPS v2 Final
1990-02-01,project_area,SPI-6,1504.9878,0.1897,normal,CHIRPS v2 Final
1991-02-01,project_area,SPI-6,1326.0136,-0.5955,normal,CHIRPS v2 Final
1992-02-01,project_area,SPI-6,1272.3904,-0.8445,normal,CHIRPS v2 Final
1993-02-01,project_area,SPI-6,1532.0692,0.3030,normal,CHIRPS v2 Final
1994-02-01,project_area,SPI-6,1415.1735,-0.1960,normal,CHIRPS v2 Final
1995-02-01,project_area,SPI-6,1313.9620,-0.6508,normal,CHIRPS v2 Final
1996-02-01,project_area,SPI-6,1459.9923,-0.0016,normal,CHIRPS v2 Final
1997-02-01,project_area,SPI-6,1450.5612,-0.0421,normal,CHIRPS v2 Final
1998-02-01,project_area,SPI-6,1027.4313,-2.0827,extreme_drought,CHIRPS v2 Final
1999-02-01,project_area,SPI-6,1651.4339,0.7870,normal,CHIRPS v2 Final
2000-02-01,project_area,SPI-6,1763.4569,1.2207,wet,CHIRPS v2 Final
2001-02-01,project_area,SPI-6,1473.0054,0.0542,normal,CHIRPS v2 Final
2002-02-01,project_area,SPI-6,1627.5169,0.6920,normal,CHIRPS v2 Final
2003-02-01,project_area,SPI-6,1255.4794,-0.9245,normal,CHIRPS v2 Final
2004-02-01,project_area,SPI-6,1701.1793,0.9819,normal,CHIRPS v2 Final
2005-02-01,project_area,SPI-6,1038.7209,-2.0214,extreme_drought,CHIRPS v2 Final
2006-02-01,project_area,SPI-6,1478.1447,0.0761,normal,CHIRPS v2 Final
2007-02-01,project_area,SPI-6,1111.9291,-1.6348,severe_drought,CHIRPS v2 Final
2008-02-01,project_area,SPI-6,1369.8186,-0.3970,normal,CHIRPS v2 Final
2009-02-01,project_area,SPI-6,1667.9743,0.8523,normal,CHIRPS v2 Final
2010-02-01,project_area,SPI-6,1500.9230,0.1726,normal,CHIRPS v2 Final
2011-02-01,project_area,SPI-6,1847.0191,1.5326,very_wet,CHIRPS v2 Final
2012-02-01,project_area,SPI-6,1896.2736,1.7121,very_wet,CHIRPS v2 Final
2013-02-01,project_area,SPI-6,1398.4255,-0.2697,normal,CHIRPS v2 Final
2014-02-01,project_area,SPI-6,1224.6802,-1.0720,moderate_dry,CHIRPS v2 Final
2015-02-01,project_area,SPI-6,1256.0407,-0.9218,normal,CHIRPS v2 Final
2016-02-01,project_area,SPI-6,1315.7396,-0.6426,normal,CHIRPS v2 Final
2017-02-01,project_area,SPI-6,1818.7644,1.4282,wet,CHIRPS v2 Final
2018-02-01,project_area,SPI-6,1445.4726,-0.0641,normal,CHIRPS v2 Final
2019-02-01,project_area,SPI-6,1431.5647,-0.1244,normal,CHIRPS v2 Final
2020-02-01,project_area,SPI-6,1219.6982,-1.0962,moderate_dry,CHIRPS v2 Final
2021-02-01,project_area,SPI-6,1989.5463,2.0438,extremely_wet,CHIRPS v2 Final
2022-02-01,project_area,SPI-6,1776.7297,1.2709,wet,CHIRPS v2 Final
2023-02-01,project_area,SPI-6,1732.3581,1.1022,wet,CHIRPS v2 Final
2024-02-01,project_area,SPI-6,1325.4073,-0.5982,normal,CHIRPS v2 Final
2025-02-01,project_area,SPI-6,1641.9866,0.7496,normal,CHIRPS v2 Final
1982-03-01,project_area,SPI-6,1542.3614,-0.6995,normal,CHIRPS v2 Final
1983-03-01,project_area,SPI-6,1457.1525,-1.2251,moderate_dry,CHIRPS v2 Final
1984-03-01,project_area,SPI-6,1638.1918,-0.1311,normal,CHIRPS v2 Final
1985-03-01,project_area,SPI-6,1644.5387,-0.0942,normal,CHIRPS v2 Final
1986-03-01,project_area,SPI-6,1670.3623,0.0547,normal,CHIRPS v2 Final
1987-03-01,project_area,SPI-6,1780.4112,0.6729,normal,CHIRPS v2 Final
1988-03-01,project_area,SPI-6,1512.0661,-0.8841,normal,CHIRPS v2 Final
1989-03-01,project_area,SPI-6,1825.5786,0.9193,normal,CHIRPS v2 Final
1990-03-01,project_area,SPI-6,1580.9779,-0.4677,normal,CHIRPS v2 Final
1991-03-01,project_area,SPI-6,1673.5321,0.0729,normal,CHIRPS v2 Final
1992-03-01,project_area,SPI-6,1648.1653,-0.0732,normal,CHIRPS v2 Final
1993-03-01,project_area,SPI-6,1643.5958,-0.0997,normal,CHIRPS v2 Final
1994-03-01,project_area,SPI-6,1695.5166,0.1983,normal,CHIRPS v2 Final
1995-03-01,project_area,SPI-6,1612.9881,-0.2784,normal,CHIRPS v2 Final
1996-03-01,project_area,SPI-6,1731.2940,0.4002,normal,CHIRPS v2 Final
1997-03-01,project_area,SPI-6,1462.9870,-1.1885,moderate_dry,CHIRPS v2 Final
1998-03-01,project_area,SPI-6,1330.6144,-2.0454,extreme_drought,CHIRPS v2 Final
1999-03-01,project_area,SPI-6,1646.6510,-0.0820,normal,CHIRPS v2 Final
2000-03-01,project_area,SPI-6,1945.8542,1.5563,very_wet,CHIRPS v2 Final
2001-03-01,project_area,SPI-6,1615.5330,-0.2634,normal,CHIRPS v2 Final
2002-03-01,project_area,SPI-6,1712.9385,0.2970,normal,CHIRPS v2 Final
2003-03-01,project_area,SPI-6,1446.8092,-1.2903,moderate_dry,CHIRPS v2 Final
2004-03-01,project_area,SPI-6,1898.0762,1.3064,wet,CHIRPS v2 Final
2005-03-01,project_area,SPI-6,1228.1198,-2.7497,extreme_drought,CHIRPS v2 Final
2006-03-01,project_area,SPI-6,1743.6332,0.4692,normal,CHIRPS v2 Final
2007-03-01,project_area,SPI-6,1379.4336,-1.7229,severe_drought,CHIRPS v2 Final
2008-03-01,project_area,SPI-6,1694.1172,0.1904,normal,CHIRPS v2 Final
2009-03-01,project_area,SPI-6,1849.3441,1.0473,wet,CHIRPS v2 Final
2010-03-01,project_area,SPI-6,1840.6427,1.0005,wet,CHIRPS v2 Final
2011-03-01,project_area,SPI-6,1729.5118,0.3902,normal,CHIRPS v2 Final
2012-03-01,project_area,SPI-6,2057.2337,2.1234,extremely_wet,CHIRPS v2 Final
2013-03-01,project_area,SPI-6,1693.7008,0.1880,normal,CHIRPS v2 Final
2014-03-01,project_area,SPI-6,1559.8860,-0.5938,normal,CHIRPS v2 Final
2015-03-01,project_area,SPI-6,1513.4183,-0.8758,normal,CHIRPS v2 Final
2016-03-01,project_area,SPI-6,1628.4261,-0.1880,normal,CHIRPS v2 Final
2017-03-01,project_area,SPI-6,1848.1257,1.0407,wet,CHIRPS v2 Final
2018-03-01,project_area,SPI-6,1607.5792,-0.3102,normal,CHIRPS v2 Final
2019-03-01,project_area,SPI-6,1579.2187,-0.4782,normal,CHIRPS v2 Final
2020-03-01,project_area,SPI-6,1566.3012,-0.5553,normal,CHIRPS v2 Final
2021-03-01,project_area,SPI-6,2086.2958,2.2681,extremely_wet,CHIRPS v2 Final
2022-03-01,project_area,SPI-6,1801.4610,0.7882,normal,CHIRPS v2 Final
2023-03-01,project_area,SPI-6,1781.5162,0.6790,normal,CHIRPS v2 Final
2024-03-01,project_area,SPI-6,1597.2033,-0.3714,normal,CHIRPS v2 Final
2025-03-01,project_area,SPI-6,1841.9939,1.0078,wet,CHIRPS v2 Final
1982-04-01,project_area,SPI-6,1551.4027,-1.3934,moderate_dry,CHIRPS v2 Final
1983-04-01,project_area,SPI-6,1567.8694,-1.2541,moderate_dry,CHIRPS v2 Final
1984-04-01,project_area,SPI-6,1657.6267,-0.5116,normal,CHIRPS v2 Final
1985-04-01,project_area,SPI-6,1739.2502,0.1406,normal,CHIRPS v2 Final
1986-04-01,project_area,SPI-6,1896.4274,1.3413,wet,CHIRPS v2 Final
1987-04-01,project_area,SPI-6,1634.7955,-0.6978,normal,CHIRPS v2 Final
1988-04-01,project_area,SPI-6,1724.9214,0.0276,normal,CHIRPS v2 Final
1989-04-01,project_area,SPI-6,1703.8000,-0.1401,normal,CHIRPS v2 Final
1990-04-01,project_area,SPI-6,1503.0417,-1.8083,severe_drought,CHIRPS v2 Final
1991-04-01,project_area,SPI-6,1725.0872,0.0289,normal,CHIRPS v2 Final
1992-04-01,project_area,SPI-6,1834.9958,0.8802,normal,CHIRPS v2 Final
1993-04-01,project_area,SPI-6,1660.1618,-0.4910,normal,CHIRPS v2 Final
1994-04-01,project_area,SPI-6,1743.1263,0.1711,normal,CHIRPS v2 Final
1995-04-01,project_area,SPI-6,1713.0852,-0.0662,normal,CHIRPS v2 Final
1996-04-01,project_area,SPI-6,1654.7713,-0.5348,normal,CHIRPS v2 Final
1997-04-01,project_area,SPI-6,1389.7692,-2.8167,extreme_drought,CHIRPS v2 Final
1998-04-01,project_area,SPI-6,1543.3211,-1.4621,moderate_dry,CHIRPS v2 Final
1999-04-01,project_area,SPI-6,1663.1475,-0.4668,normal,CHIRPS v2 Final
2000-04-01,project_area,SPI-6,1768.0682,0.3660,normal,CHIRPS v2 Final
2001-04-01,project_area,SPI-6,1711.1559,-0.0815,normal,CHIRPS v2 Final
2002-04-01,project_area,SPI-6,1668.4893,-0.4236,normal,CHIRPS v2 Final
2003-04-01,project_area,SPI-6,1683.2443,-0.3046,normal,CHIRPS v2 Final
2004-04-01,project_area,SPI-6,1847.5735,0.9754,normal,CHIRPS v2 Final
2005-04-01,project_area,SPI-6,1493.1342,-1.8944,severe_drought,CHIRPS v2 Final
2006-04-01,project_area,SPI-6,1710.4095,-0.0874,normal,CHIRPS v2 Final
2007-04-01,project_area,SPI-6,1696.1144,-0.2014,normal,CHIRPS v2 Final
2008-04-01,project_area,SPI-6,1678.3530,-0.3440,normal,CHIRPS v2 Final
2009-04-01,project_area,SPI-6,1808.2097,0.6759,normal,CHIRPS v2 Final
2010-04-01,project_area,SPI-6,1891.1519,1.3021,wet,CHIRPS v2 Final
2011-04-01,project_area,SPI-6,1622.6580,-0.7976,normal,CHIRPS v2 Final
2012-04-01,project_area,SPI-6,1957.8508,1.7925,very_wet,CHIRPS v2 Final
2013-04-01,project_area,SPI-6,1750.3012,0.2273,normal,CHIRPS v2 Final
2014-04-01,project_area,SPI-6,1696.8249,-0.1958,normal,CHIRPS v2 Final
2015-04-01,project_area,SPI-6,1822.5875,0.7858,normal,CHIRPS v2 Final
2016-04-01,project_area,SPI-6,1873.6388,1.1714,wet,CHIRPS v2 Final
2017-04-01,project_area,SPI-6,1748.5981,0.2140,normal,CHIRPS v2 Final
2018-04-01,project_area,SPI-6,1695.1348,-0.2093,normal,CHIRPS v2 Final
2019-04-01,project_area,SPI-6,1797.8006,0.5960,normal,CHIRPS v2 Final
2020-04-01,project_area,SPI-6,1884.0742,1.2494,wet,CHIRPS v2 Final
2021-04-01,project_area,SPI-6,2008.6599,2.1588,extremely_wet,CHIRPS v2 Final
2022-04-01,project_area,SPI-6,1678.3457,-0.3440,normal,CHIRPS v2 Final
2023-04-01,project_area,SPI-6,1735.5563,0.1115,normal,CHIRPS v2 Final
2024-04-01,project_area,SPI-6,1817.8289,0.7495,normal,CHIRPS v2 Final
2025-04-01,project_area,SPI-6,1926.4545,1.5631,very_wet,CHIRPS v2 Final
1982-05-01,project_area,SPI-6,1518.9309,-1.1713,moderate_dry,CHIRPS v2 Final
1983-05-01,project_area,SPI-6,1890.7773,0.9790,normal,CHIRPS v2 Final
1984-05-01,project_area,SPI-6,1716.6909,0.0112,normal,CHIRPS v2 Final
1985-05-01,project_area,SPI-6,1759.3066,0.2539,normal,CHIRPS v2 Final
1986-05-01,project_area,SPI-6,1782.0069,0.3816,normal,CHIRPS v2 Final
1987-05-01,project_area,SPI-6,1627.9481,-0.5075,normal,CHIRPS v2 Final
1988-05-01,project_area,SPI-6,1779.0377,0.3650,normal,CHIRPS v2 Final
1989-05-01,project_area,SPI-6,1745.7024,0.1769,normal,CHIRPS v2 Final
1990-05-01,project_area,SPI-6,1465.8006,-1.5065,severe_drought,CHIRPS v2 Final
1991-05-01,project_area,SPI-6,1878.2124,0.9112,normal,CHIRPS v2 Final
1992-05-01,project_area,SPI-6,1863.5378,0.8316,normal,CHIRPS v2 Final
1993-05-01,project_area,SPI-6,1803.7404,0.5029,normal,CHIRPS v2 Final
1994-05-01,project_area,SPI-6,1570.1923,-0.8553,normal,CHIRPS v2 Final
1995-05-01,project_area,SPI-6,1713.2554,-0.0085,normal,CHIRPS v2 Final
1996-05-01,project_area,SPI-6,1438.0483,-1.6848,severe_drought,CHIRPS v2 Final
1997-05-01,project_area,SPI-6,1257.7326,-2.9046,extreme_drought,CHIRPS v2 Final
1998-05-01,project_area,SPI-6,1600.0207,-0.6746,normal,CHIRPS v2 Final
1999-05-01,project_area,SPI-6,1668.5074,-0.2681,normal,CHIRPS v2 Final
2000-05-01,project_area,SPI-6,1742.2688,0.1574,normal,CHIRPS v2 Final
2001-05-01,project_area,SPI-6,1684.8095,-0.1730,normal,CHIRPS v2 Final
2002-05-01,project_area,SPI-6,1576.5268,-0.8167,normal,CHIRPS v2 Final
2003-05-01,project_area,SPI-6,1559.0890,-0.9231,normal,CHIRPS v2 Final
2004-05-01,project_area,SPI-6,1795.5790,0.4575,normal,CHIRPS v2 Final
2005-05-01,project_area,SPI-6,1456.3000,-1.5672,severe_drought,CHIRPS v2 Final
2006-05-01,project_area,SPI-6,1697.7902,-0.0977,normal,CHIRPS v2 Final
2007-05-01,project_area,SPI-6,1701.0353,-0.0790,normal,CHIRPS v2 Final
2008-05-01,project_area,SPI-6,1672.6193,-0.2441,normal,CHIRPS v2 Final
2009-05-01,project_area,SPI-6,1652.4656,-0.3623,normal,CHIRPS v2 Final
2010-05-01,project_area,SPI-6,1985.6445,1.4817,wet,CHIRPS v2 Final
2011-05-01,project_area,SPI-6,1478.3397,-1.4266,moderate_dry,CHIRPS v2 Final
2012-05-01,project_area,SPI-6,1607.2024,-0.6314,normal,CHIRPS v2 Final
2013-05-01,project_area,SPI-6,1889.7647,0.9735,normal,CHIRPS v2 Final
2014-05-01,project_area,SPI-6,1754.4716,0.2266,normal,CHIRPS v2 Final
